time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,10.010903854357416,9.911881186228522,11.63709661956038,6.276146476924419,6.273676278486217,0.0,0.04304197300383091,-0.17216626314583042,2.651079583868955,0.004458777225712599,0.0025894301953786197,0.0,472.6149674987512,474.44671431705376,475.69576076933396,475.17453954539366
1.2600000000000007,10.013682572501914,9.901406139735975,11.79922163372907,6.2769714417667615,6.274043057244107,0.0,0.04955214197849482,-0.17694016438570614,2.7528486870820212,0.027793033987901537,0.012364136682927645,0.0,444.9352056531737,445.7346396200699,442.115296328211,444.033592099199
1.3200000000000007,10.016865918458896,9.890649856134269,11.970223594389456,6.278423492452905,6.27558920961317,0.0,0.05641272854661988,-0.18141822307286315,2.946740445311849,0.01582346369297835,0.044154939624561795,0.0,471.7496947087039,474.19815762902874,472.91104542978,471.98822044082806
1.3800000000000008,10.020383173573304,9.87967886095974,12.148011449340482,6.280000928144599,6.278012959853694,0.0,0.06059367147943885,-0.18416029812881266,2.97943949796888,0.0416599524377131,0.03155738363430201,0.0,423.8351327654868,422.75194230156734,422.7494156226173,424.97002567947976
1.4400000000000008,10.024104621564575,9.868579491305667,12.326923163417966,6.282434390350543,6.279747105193142,0.0,0.06329438313901872,-0.18560237502073554,2.9842742689327113,0.03825734296512804,0.02298042024651661,0.0,414.9929907073381,414.23973486431083,414.50888830683124,414.2107393482958
1.5000000000000009,10.027976795380868,9.85743519943766,12.511735625307892,0.0021451364152555996,6.280954217949674,0.0,0.06562618131564908,-0.18556881638643988,3.1756318795848677,0.06312809267911629,0.013673466717702969,0.0,472.45163033953577,471.7334531330159,473.1925331554675,475.10442877864017
1.560000000000001,10.031957411844791,9.846358770519243,12.705401568240436,0.0060186728023552405,6.281368119700435,0.0,0.06699130043820488,-0.18325413613060382,3.2796082327481675,0.0672759307966076,-0.012254910742687588,0.0,448.67355606573693,446.56343955280573,447.62600517107705,447.9664458364161
1.620000000000001,10.036025856228425,9.835532041130186,12.909682203986026,0.009673708662714553,6.280663529843842,0.0,0.06871139493860089,-0.1771596771231506,3.5290100540855347,0.04349327989320424,-0.010738830149470463,0.0,491.7286136964792,491.8410496903695,492.1241064303002,490.36269744192725
1.680000000000001,10.040197529749953,9.825090326719756,13.122399296584945,0.012682120234637217,6.280123210393047,0.0,0.07039844305390594,-0.1706380998605984,3.5614578329279225,0.060903892430866594,-0.00574601525919787,0.0,426.07527235972225,426.50205219565186,427.1959195982078,428.67965729254126
1.740000000000001,10.044469271576315,9.81505526503413,13.333769446984798,0.015843218727291664,6.2797410139981285,0.0,0.07202123043036918,-0.16359516978469574,3.484450193720527,0.0262450146706838,-0.007647970528930664,0.0,389.42854841574416,389.2506851214664,392.1554796373427,388.92449753267124
